N6705B exported datalog

"Sample interval: 0.0149914"
"Trigger sample: 0"
"Date: Fri May 15 12:34:18 2026"

Sample,"Volt avg 1","Curr avg 1","Volt avg 2","Curr avg 2"
115,5.00068,0.0136335,4.99975,0.0135348
116,5.00072,0.0136153,4.99974,0.0135237
117,5.00067,0.0136133,4.99975,0.0135183
118,5.00071,0.0136073,4.99976,0.0135142
119,5.0007,0.0136409,4.99973,0.0135481
120,5.00071,0.0136201,4.99975,0.0135267
121,5.00067,0.0136104,4.99975,0.0134989
122,5.00068,0.0136171,4.99974,0.0135278
123,5.00069,0.0136228,4.99975,0.0135154
124,5.00069,0.013604,4.99973,0.0135238
125,5.00073,0.0136204,4.99977,0.0135208
126,5.00068,0.0136131,4.99977,0.0135292
127,5.00068,0.0167352,4.99974,0.0135266
128,5.00071,0.0201829,4.99973,0.0135173
129,5.00073,0.019273,4.99979,0.0135767
130,5.00069,0.0136183,4.99976,0.0135145
131,5.00068,0.0136184,4.99976,0.0135229
132,5.00069,0.0136154,4.99975,0.013532
133,5.00069,0.0136221,4.99975,0.0135326
134,5.00069,0.0136106,4.99973,0.0135175
135,5.00069,0.0136023,4.99974,0.013523
136,5.0007,0.0136199,4.99975,0.0135345
137,5.00072,0.0136094,4.99974,0.013528
138,5.0007,0.0136116,4.99975,0.0135213
139,5.00071,0.0135878,4.99974,0.0134979
140,5.00068,0.0136219,4.99975,0.0135267
141,5.00069,0.0136009,4.99977,0.0134988
142,5.00068,0.013622,4.99974,0.0135211
143,5.00069,0.0136193,4.99972,0.0135188
144,5.0007,0.0136269,4.99973,0.0135237
145,5.00068,0.0136212,4.99977,0.0135223
146,5.0007,0.0136069,4.99974,0.0134954
147,5.00066,0.0136053,4.99975,0.0135476
148,5.00072,0.0136197,4.99976,0.0135224
149,5.00068,0.0136098,4.99975,0.0135299
150,5.00068,0.013615,4.99976,0.0135228
151,5.0007,0.013616,4.99973,0.0135271
152,5.00067,0.0135947,4.99972,0.0135337
153,5.00071,0.0136257,4.99974,0.0158405
154,5.00071,0.0136247,4.99975,0.0135189
155,5.00066,0.0135836,4.99975,0.0138429
156,5.00069,0.013639,4.99978,0.0138803
157,5.0007,0.0136227,4.99973,0.0135177
158,5.00072,0.0136112,4.99976,0.0135087
159,5.00069,0.013607,4.99973,0.0135205
160,5.0007,0.0135986,4.99972,0.0157828
161,5.00068,0.0136066,4.99977,0.0135213
162,5.00067,0.0159555,4.99977,0.0142384
163,5.00071,0.0136012,4.99973,0.0135157
164,5.00067,0.0136094,4.99973,0.0135348
165,5.00071,0.0143082,4.99972,0.0158118
166,5.00068,0.0136154,4.99974,0.0135273
167,5.00068,0.0136137,4.99974,0.0135361
168,5.00068,0.0136209,4.99974,0.0142703
169,5.00067,0.0136165,4.99976,0.0135264
170,5.00068,0.0136156,4.99973,0.0135172
171,5.0007,0.0136087,4.99971,0.0135063
172,5.00067,0.0136303,4.99975,0.0135364
173,5.0007,0.0136205,4.99976,0.0135156
174,5.00069,0.0136242,4.99972,0.0135278
175,5.00067,0.0136132,4.99971,0.013515
176,5.00069,0.0135973,4.99979,0.0135173
177,5.00069,0.0136198,4.99973,0.0135249
178,5.00069,0.0136275,4.99974,0.0135253
179,5.0007,0.0136271,4.99974,0.0135387
180,5.0007,0.0136174,4.99974,0.0135177
181,5.00068,0.0135989,4.99976,0.0135263
182,5.0007,0.0136052,4.99973,0.0135137
183,5.0007,0.0136017,4.99975,0.0134965
184,5.00068,0.0136275,4.99974,0.0135172
185,5.00066,0.0136125,4.99973,0.0135164
186,5.00067,0.0136318,4.99974,0.0135299
187,5.00069,0.0135984,4.99972,0.0135106
188,5.00069,0.0136157,4.99975,0.0135287
189,5.00068,0.0135812,4.99972,0.0162003
190,5.00067,0.013638,4.99976,0.0138558
191,5.00072,0.0136185,4.99977,0.0135356
192,5.0007,0.013612,4.99977,0.0135234
193,5.00067,0.0136224,4.99973,0.0154046
194,5.00069,0.0137648,4.99972,0.0139043
195,5.00068,0.0136146,4.99973,0.0135096
196,5.00068,0.0159562,4.99975,0.0142341
197,5.0007,0.0136111,4.99972,0.0135219
198,5.0007,0.0138931,4.99972,0.013521
199,5.00073,0.0140341,4.99972,0.0158162
200,5.00067,0.0136026,4.99974,0.0135222
201,5.00068,0.0136146,4.99974,0.0142531
202,5.00067,0.0136245,4.99975,0.0135372
203,5.0007,0.0136007,4.99974,0.0135142
204,5.00068,0.0136154,4.99973,0.013524
205,5.00069,0.0136107,4.99973,0.0135222
206,5.00071,0.0136204,4.99976,0.0135366
207,5.00069,0.0136149,4.99975,0.0135072
208,5.00068,0.0136102,4.99974,0.0135151
209,5.00068,0.0136264,4.99975,0.0135376
210,5.00067,0.0136223,4.99976,0.0135287
211,5.0007,0.0136293,4.99975,0.0135397
212,5.00068,0.0136095,4.99975,0.0135279
213,5.00067,0.013611,4.99974,0.0138674
214,5.00071,0.0136164,4.99975,0.013528
215,5.00067,0.0136115,4.99976,0.0135344
216,5.00067,0.0136198,4.99975,0.0135231
217,5.00067,0.0136193,4.99973,0.0135295
218,5.00069,0.0136307,4.99974,0.0135402
219,5.00069,0.0136135,4.99974,0.0135248
220,5.00067,0.0136228,4.99973,0.0158551
221,5.0007,0.0136128,4.99976,0.0135167
222,5.00071,0.0136209,4.99973,0.0142001
223,5.00069,0.0136171,4.99974,0.0135302
224,5.00069,0.0136227,4.99974,0.015782
225,5.0007,0.0136197,4.99975,0.0135272
226,5.0007,0.0138799,4.99974,0.0142372
227,5.00066,0.0157068,4.99976,0.0135362
228,5.00069,0.0142943,4.99975,0.0165349
229,5.00068,0.013605,4.99976,0.0135135
230,5.0007,0.0136176,4.99974,0.0135269
231,5.00066,0.0136167,4.99975,0.0135216
232,5.0007,0.0136088,4.99973,0.0135167
233,5.0007,0.0136032,4.99973,0.0135012
234,5.00068,0.0136206,4.99976,0.0135393
235,5.00068,0.0136256,4.99973,0.0135371
236,5.0007,0.0136037,4.99973,0.0135076
237,5.00068,0.0135974,4.99976,0.0135178
238,5.00069,0.0136273,4.99973,0.0135263
239,5.0007,0.0136137,4.99977,0.0135212
240,5.00069,0.0136144,4.99974,0.0135344
241,5.00068,0.013625,4.99976,0.0135444
242,5.0007,0.0136119,4.99975,0.0135143
243,5.00068,0.0136093,4.99974,0.0135175
244,5.00067,0.0136267,4.99977,0.0135144
245,5.00071,0.0136622,4.99973,0.0135277
246,5.00069,0.0136085,4.99976,0.0135301
247,5.00068,0.0136173,4.99974,0.0135126
248,5.0007,0.0136174,4.99971,0.0135322
249,5.00071,0.0136045,4.99974,0.0135049
250,5.00068,0.0136066,4.99976,0.0135227
251,5.0007,0.0136099,4.99976,0.0135149
252,5.00068,0.0136187,4.99974,0.0135182
253,5.00069,0.0136154,4.99968,0.0158549
254,5.00071,0.0136254,4.99975,0.0141888
255,5.00067,0.0136152,4.99972,0.0135127
256,5.00068,0.0135902,4.99971,0.0157846
257,5.00071,0.0136168,4.99975,0.0135126
258,5.00071,0.0136151,4.99975,0.0135912
259,5.00071,0.0136237,4.99976,0.0135314
260,5.00068,0.0137813,4.99976,0.0135344
261,5.0007,0.0136125,4.99976,0.0135211
262,5.00069,0.013608,4.99975,0.0135257
263,5.00068,0.0138763,4.99974,0.0142284
264,5.00067,0.0156896,4.99975,0.013519
265,5.00067,0.01363,4.99977,0.0135299
266,5.00068,0.0136334,4.99975,0.0135371
267,5.00071,0.0142915,4.99972,0.0158014
268,5.00068,0.0136167,4.99973,0.013532
269,5.00067,0.0136197,4.99974,0.0135157
270,5.00068,0.0136023,4.99973,0.0142471
271,5.00069,0.0135816,4.99975,0.0138017
272,5.00069,0.0136167,4.99975,0.0157051
273,5.00068,0.0136126,4.99974,0.0135318
274,5.00068,0.0136489,4.99974,0.0144413
275,5.00067,0.0147238,4.99975,0.01362
276,5.0007,0.0136225,4.99975,0.0135312
277,5.00068,0.0136172,4.99974,0.0135175
278,5.00068,0.0136217,4.99974,0.0135274
279,5.0007,0.0136106,4.99972,0.0135223
280,5.00068,0.0136185,4.99977,0.0138665
281,5.00068,0.0135955,4.99976,0.0135101
282,5.00066,0.0136144,4.99971,0.0135214
283,5.00068,0.0135958,4.99974,0.0135031
284,5.00068,0.0136178,4.99974,0.0135313
285,5.00071,0.0136208,4.99976,0.0135242
286,5.00068,0.0136117,4.99975,0.0135207
287,5.00068,0.01361,4.99976,0.0135297
288,5.00067,0.0136149,4.99972,0.015862
289,5.00069,0.0136246,4.99972,0.0135246
290,5.00069,0.0135958,4.99975,0.0141885
291,5.00069,0.0135908,4.99971,0.0142847
292,5.00064,0.0158637,4.99973,0.0157403
293,5.00068,0.0137163,4.99976,0.0135324
294,5.00066,0.0142904,4.99975,0.0136841
295,5.00068,0.0136108,4.99972,0.0156455
296,5.0007,0.0136168,4.99976,0.0142571
297,5.00068,0.0136352,4.99974,0.0135399
298,5.0007,0.0136104,4.99973,0.0135188
299,5.00072,0.013608,4.99974,0.0135116
300,5.0007,0.0136404,4.99978,0.0135322
301,5.0007,0.013611,4.99974,0.0135122
302,5.00068,0.0136121,4.99976,0.013529
303,5.00071,0.0136323,4.99978,0.0135583
304,5.0007,0.0136127,4.99972,0.0135272
305,5.00069,0.0136194,4.99975,0.0135279
306,5.00068,0.0136213,4.99972,0.0135323
307,5.00069,0.0136044,4.99978,0.0135216
308,5.0007,0.0136029,4.99975,0.0135236
309,5.0007,0.013611,4.99975,0.0135115
310,5.00069,0.0136054,4.99974,0.0135237
311,5.00069,0.0136434,4.99974,0.0135421
312,5.00069,0.0136175,4.99974,0.0135284
313,5.0007,0.0136268,4.99974,0.0135293
314,5.00067,0.0136289,4.99975,0.0135301
315,5.00068,0.0136,4.99973,0.0135056
316,5.0007,0.0136256,4.99969,0.0158667
317,5.0007,0.0136286,4.99973,0.0135405
318,5.00066,0.0136235,4.99975,0.0135168
319,5.00069,0.0136214,4.99974,0.0142039
320,5.00068,0.0136117,4.99978,0.0135185
321,5.0007,0.013633,4.99976,0.0135373
322,5.00071,0.0136152,4.99972,0.0158078
323,5.0007,0.0136077,4.99974,0.0135187
324,5.00068,0.0159652,4.99976,0.0142498
325,5.00069,0.0136298,4.99975,0.0135374
326,5.00069,0.0143028,4.99972,0.0158091
327,5.00069,0.0137498,4.99975,0.0135092
328,5.0007,0.0135986,4.99975,0.0138357
329,5.0007,0.0136375,4.99975,0.0139692
330,5.00067,0.013615,4.99974,0.0135211
331,5.00068,0.0136196,4.99973,0.013523
332,5.00067,0.0136265,4.99974,0.0135446
333,5.00068,0.0136217,4.99976,0.0135452
334,5.0007,0.0136154,4.99977,0.0135128
335,5.00069,0.0136104,4.99975,0.0135334
336,5.0007,0.0136048,4.99975,0.0135331
337,5.00065,0.0136157,4.99974,0.013524
338,5.00068,0.0136269,4.99977,0.0135205
339,5.00068,0.0136333,4.99974,0.0135374
340,5.00067,0.0136165,4.99976,0.0135202
341,5.00069,0.0136052,4.99976,0.0135242
342,5.00065,0.0136132,4.99973,0.0135218
343,5.00067,0.0136234,4.99975,0.0135285
344,5.00067,0.0136203,4.99974,0.0135297
345,5.00067,0.0136254,4.99975,0.0135323
346,5.0007,0.0136263,4.99976,0.0135372
347,5.00069,0.0136084,4.99973,0.019054
348,5.0007,0.0136169,4.99974,0.0199785
349,5.00071,0.0135924,4.99973,0.0169443
350,5.00069,0.0135749,4.99975,0.0135006
351,5.00068,0.0136371,4.99973,0.0158937
352,5.0007,0.0136316,4.99974,0.0135463
353,5.00069,0.0136205,4.99972,0.013528
354,5.00068,0.0136225,4.99974,0.0142017
355,5.00069,0.0136191,4.99974,0.0135258
356,5.00065,0.0136082,4.99973,0.0135118
357,5.00067,0.013598,4.99971,0.0157988
358,5.00068,0.0136202,4.99976,0.0135354
359,5.00067,0.0145626,4.99975,0.0142376
360,5.00069,0.0150099,4.99975,0.0135091
361,5.00067,0.0136135,4.99974,0.0135251
362,5.00067,0.0136046,4.99972,0.0135119
363,5.00068,0.0143049,4.99969,0.0158058
364,5.00071,0.0135858,4.99975,0.0139574
365,5.00069,0.0136569,4.99976,0.0138331
366,5.0007,0.0136339,4.99976,0.0135413
367,5.00065,0.0136131,4.99975,0.0135115
368,5.0007,0.0136286,4.99975,0.0135217
369,5.00069,0.0136147,4.99974,0.0135173
370,5.00067,0.0136102,4.99977,0.013517
371,5.00068,0.0135912,4.99974,0.0134959
372,5.00067,0.0136198,4.99976,0.0135354
373,5.00068,0.0136171,4.99975,0.0135239
374,5.00069,0.0136244,4.99974,0.0135221
375,5.00068,0.0136247,4.99978,0.013532
376,5.00067,0.0136126,4.99975,0.013509
377,5.00069,0.0136219,4.99976,0.0135084
378,5.00069,0.0136111,4.99973,0.0135152
379,5.0007,0.0136266,4.99975,0.0135331
380,5.00067,0.0136424,4.99973,0.0135139
381,5.00068,0.0136132,4.99974,0.0135157
382,5.0007,0.0136208,4.99972,0.0135242
383,5.00071,0.0136175,4.99973,0.0135178
384,5.00068,0.0136008,4.99973,0.0135166
385,5.00068,0.0136079,4.99977,0.0135242
386,5.0007,0.0136097,4.99975,0.0135374
387,5.00069,0.0136143,4.99974,0.0135253
388,5.00069,0.0135985,4.99971,0.0158581
389,5.00069,0.0136069,4.99976,0.0135135
390,5.00069,0.0136174,4.99973,0.0135221
391,5.00067,0.013631,4.99975,0.0136616
392,5.0007,0.0136209,4.99974,0.0140512
393,5.0007,0.0136294,4.99974,0.0135306
394,5.00069,0.013772,4.99976,0.0135176
395,5.00072,0.0136054,4.99969,0.015782
396,5.0007,0.013601,4.99976,0.0135034
397,5.00068,0.0136068,4.99972,0.0135152
398,5.0007,0.0140755,4.99974,0.0142449
399,5.00072,0.0161782,4.99974,0.01581
400,5.00069,0.0136208,4.99977,0.0141214
401,5.00065,0.0136181,4.99974,0.0136695
402,5.00068,0.0136182,4.99973,0.0135309
403,5.00072,0.0136166,4.99976,0.0135275
404,5.00069,0.0136212,4.99974,0.0135156
405,5.00067,0.0136088,4.99974,0.0135063
406,5.00068,0.0136272,4.99976,0.0135316
407,5.00068,0.0136254,4.99974,0.0135232
408,5.00069,0.0136263,4.99973,0.0135275
409,5.00067,0.0136285,4.99974,0.0135244
410,5.00071,0.0135991,4.99975,0.0135065
411,5.00066,0.0136261,4.99976,0.0135172
412,5.00069,0.0136319,4.99974,0.0135284
413,5.00065,0.0136155,4.99971,0.0138475
414,5.00066,0.0136227,4.99973,0.0135256
415,5.00068,0.0136113,4.99975,0.0135144
416,5.00068,0.0136118,4.99979,0.0135141
417,5.00068,0.0136076,4.99975,0.0134996
418,5.00066,0.0136204,4.99974,0.0135282
419,5.00068,0.0136096,4.99976,0.0135141
420,5.0007,0.0136123,4.99973,0.0135356
421,5.00068,0.013623,4.99973,0.0135338
422,5.00069,0.0136287,4.99975,0.0135258
423,5.0007,0.0136016,4.99971,0.0158634
424,5.00068,0.0136199,4.99976,0.0141868
425,5.00068,0.0136153,4.99973,0.0135211
426,5.0007,0.0136269,4.99975,0.0135228
427,5.00068,0.0136151,4.99976,0.0135123
428,5.0007,0.0136043,4.99975,0.0152029
429,5.00072,0.0136191,4.99974,0.0140934
430,5.00071,0.0136115,4.99975,0.0135176
431,5.00064,0.0159671,4.99975,0.0142189
432,5.00067,0.0136107,4.99975,0.0135246
433,5.00066,0.0136174,4.99974,0.013516
434,5.0007,0.0142998,4.99971,0.0156936
435,5.0007,0.0136178,4.99974,0.0136402
436,5.00069,0.0136078,4.99976,0.0135189
437,5.0007,0.0136106,4.99972,0.0141172
438,5.00071,0.0136202,4.99975,0.0136463
439,5.00069,0.0136039,4.99973,0.0135109
440,5.00066,0.013626,4.99975,0.0135297
441,5.00069,0.0136209,4.99977,0.0135242
442,5.00071,0.0136152,4.99972,0.0135115
443,5.00068,0.0136283,4.99974,0.0135305
444,5.00067,0.0136236,4.99975,0.0135162
445,5.00067,0.0136207,4.99975,0.0135194
446,5.0007,0.0136128,4.99973,0.0135247
447,5.0007,0.0136142,4.99976,0.0135143
448,5.00069,0.0136185,4.99973,0.013508
449,5.0007,0.013627,4.99975,0.013516
450,5.00067,0.0136247,4.99974,0.0135512
451,5.00067,0.0136127,4.99976,0.0135181
452,5.00068,0.0136267,4.99972,0.0135157
453,5.00066,0.0136157,4.99973,0.0135161
454,5.00071,0.0136208,4.99973,0.0135141
455,5.00069,0.0136176,4.99975,0.013508
456,5.0007,0.013618,4.9997,0.0158854
457,5.00071,0.0136299,4.99972,0.0141907
458,5.00069,0.0135925,4.99976,0.0135015
459,5.00065,0.0136305,4.99972,0.0158008
460,5.00068,0.0136069,4.99974,0.013529
461,5.00071,0.0137615,4.99976,0.0135148
462,5.00069,0.0159793,4.99975,0.0142294
463,5.00068,0.0136124,4.99973,0.0135825
464,5.00071,0.0143109,4.9997,0.0158219
465,5.0007,0.0136112,4.99974,0.0136694
466,5.00068,0.0136308,4.99975,0.0141149
467,5.00071,0.0136106,4.99974,0.013516
468,5.00068,0.0136124,4.99975,0.013523
469,5.00068,0.013603,4.99972,0.0135159
470,5.00071,0.0136141,4.99972,0.0135248
471,5.00067,0.0136183,4.99976,0.0135458
472,5.00069,0.0135916,4.99972,0.0135017
473,5.0007,0.0136171,4.99974,0.0135217
474,5.00067,0.0136033,4.99975,0.0135155
475,5.00069,0.0136034,4.99978,0.0135103
476,5.00066,0.0136175,4.99976,0.0135082
477,5.00069,0.0136156,4.99974,0.0135286
478,5.00069,0.0136238,4.99973,0.0135115
479,5.00071,0.0136189,4.99972,0.0135024
480,5.0007,0.0136282,4.99975,0.0138028
481,5.00067,0.0135908,4.99977,0.0135022
482,5.00068,0.0136286,4.99973,0.0135342
483,5.00068,0.013627,4.99973,0.0135283
484,5.00067,0.013614,4.99974,0.0135142
485,5.0007,0.0136194,4.99974,0.013523
486,5.00068,0.0136087,4.99974,0.0135103
487,5.00071,0.01362,4.99975,0.013516
488,5.00072,0.013614,4.99971,0.0158648
489,5.00067,0.0136231,4.99974,0.0135212
490,5.00069,0.0136142,4.99975,0.0135259
491,5.0007,0.0136218,4.99973,0.0141879
492,5.00068,0.0136233,4.99974,0.0135111
493,5.00067,0.0136058,4.99975,0.0143722
494,5.00068,0.0147608,4.99974,0.0156435
495,5.00069,0.014832,4.99974,0.0135241
496,5.0007,0.0142964,4.99971,0.015627
497,5.00067,0.0136189,4.99974,0.0144337
498,5.00068,0.0136236,4.99977,0.0135277
499,5.00066,0.0136199,4.99974,0.013518
500,5.00067,0.0136187,4.99973,0.0135139
501,5.00067,0.0136249,4.99973,0.0135295
502,5.00068,0.0136183,4.99973,0.01353
503,5.00068,0.0136051,4.99975,0.013505
504,5.00066,0.0136134,4.9997,0.0135057
505,5.00066,0.0136142,4.99974,0.0135319
506,5.00068,0.0135938,4.99974,0.0135058
507,5.00067,0.0136198,4.99973,0.0135231
508,5.00072,0.0136326,4.99973,0.0135323
509,5.00069,0.0135929,4.99974,0.0135058
510,5.00066,0.013624,4.99971,0.0135265
511,5.00071,0.0136271,4.99975,0.0135256
512,5.00068,0.0136189,4.99974,0.0135253
513,5.00068,0.0136159,4.99975,0.0135195
514,5.00069,0.0136237,4.99972,0.0153994
515,5.00069,0.0136172,4.99975,0.0146723
516,5.00068,0.0136085,4.99973,0.013507
517,5.00067,0.0136096,4.99972,0.0145363
518,5.00066,0.0159722,4.99974,0.0154711
519,5.00068,0.0136227,4.99976,0.0135306
520,5.00067,0.0136222,4.99974,0.0135157
521,5.00068,0.0142894,4.9997,0.0155442
522,5.00071,0.013603,4.99974,0.0145018
523,5.00067,0.013624,4.99973,0.0135042
524,5.00069,0.0136135,4.99977,0.0135096
525,5.00069,0.0136206,4.99973,0.0135144
526,5.0007,0.0136216,4.99975,0.0135426
527,5.00067,0.0137503,4.99974,0.013508
528,5.00066,0.0136307,4.99977,0.0135216
529,5.00068,0.0136193,4.99974,0.0135249
530,5.00068,0.01362,4.99976,0.0135107
531,5.00069,0.0135937,4.99975,0.0135169
532,5.00069,0.0136293,4.99972,0.0135199
533,5.00068,0.0136303,4.99971,0.0135361
534,5.00068,0.013617,4.99973,0.0135311
535,5.00069,0.0136127,4.99973,0.0135168
536,5.00068,0.0136227,4.99973,0.0135234
537,5.00066,0.0136273,4.99973,0.0135223
538,5.0007,0.0136071,4.99973,0.0135054
539,5.00066,0.0136239,4.99973,0.0135325
540,5.00069,0.0136186,4.99974,0.0135265
541,5.00066,0.0136017,4.99977,0.0135096
542,5.00069,0.0136271,4.99974,0.0135225
543,5.00069,0.0136157,4.99974,0.0135185
544,5.00069,0.0136277,4.99975,0.013532
545,5.00069,0.0136036,4.99973,0.0135081
546,5.00068,0.0135985,4.99971,0.0135905
547,5.00069,0.0136228,4.99973,0.0167355
548,5.00071,0.013616,4.99974,0.0135285
549,5.00067,0.0136148,4.99973,0.0135118
550,5.00072,0.0136356,4.99972,0.0158095
551,5.00069,0.0136171,4.99976,0.0135217
552,5.00068,0.013621,4.99977,0.0135915
553,5.00067,0.0159791,4.99975,0.0141591
554,5.00069,0.0142934,4.9997,0.0157978
555,5.00068,0.0136007,4.99975,0.0143367
556,5.00068,0.0136316,4.99976,0.013529
557,5.00068,0.0136321,4.99974,0.0135316
558,5.00068,0.0136037,4.99975,0.0142588
559,5.0007,0.0136247,4.99972,0.0135365
560,5.00069,0.0136065,4.99975,0.0135226
561,5.00068,0.0136039,4.99973,0.0135006
562,5.00072,0.0136026,4.99975,0.013511
563,5.00065,0.0136141,4.99974,0.0135186
564,5.00068,0.0136261,4.99975,0.0135338
565,5.00066,0.0136177,4.99977,0.0135155
566,5.00069,0.0136183,4.99974,0.0135347
567,5.00068,0.0136155,4.99975,0.013523
568,5.00069,0.0136174,4.99975,0.0135211
569,5.0007,0.0136057,4.99975,0.013518
570,5.00067,0.0136142,4.99976,0.0135122
571,5.00071,0.0136197,4.99971,0.0135251
572,5.00067,0.013616,4.99977,0.0135164
573,5.00069,0.0135885,4.99976,0.0134942
574,5.0007,0.0136391,4.99974,0.0135382
575,5.00069,0.01364,4.99973,0.0135324
576,5.00069,0.0136285,4.99971,0.016542
577,5.00067,0.0136301,4.99974,0.0135292
578,5.00068,0.0136349,4.99976,0.0135134
579,5.00069,0.0136608,4.99975,0.0135109
